t_s,i_gate_A,R_ohm,G_S,G_nv (S),G_volatile (S),drift_on
3.244289091284241699e+00,0.000000000000000000e+00,3.657814266688365592e+02,2.733873092209678640e-03,2.732576099027901346e-03,1.296993181777089381e-06,0.000000000000000000e+00
3.246294091284241734e+00,0.000000000000000000e+00,3.657815155628836123e+02,2.733872427810213508e-03,2.732575571196446153e-03,1.296856613767185563e-06,0.000000000000000000e+00
3.248299091284241769e+00,0.000000000000000000e+00,3.657816044587542592e+02,2.733871763397441746e-03,2.732575043365096778e-03,1.296720032344920542e-06,0.000000000000000000e+00
3.250304091284241803e+00,0.000000000000000000e+00,3.657816933560931716e+02,2.733871098974018782e-03,2.732574515533853221e-03,1.296583440165730114e-06,0.000000000000000000e+00
3.252309091284241838e+00,0.000000000000000000e+00,3.657817822545789568e+02,2.733870434542347207e-03,2.732573987702715482e-03,1.296446839631604265e-06,0.000000000000000000e+00
3.254314091284241872e+00,0.000000000000000000e+00,3.657818711539209744e+02,2.733869770104598897e-03,2.732573459871683562e-03,1.296310232915264032e-06,0.000000000000000000e+00
3.256319091284241907e+00,0.000000000000000000e+00,3.657819600538563236e+02,2.733869105662739291e-03,2.732572932040757459e-03,1.296173621982031680e-06,0.000000000000000000e+00
3.258324091284241941e+00,0.000000000000000000e+00,3.657820489541469442e+02,2.733868441218546916e-03,2.732572404209937175e-03,1.296037008609613374e-06,0.000000000000000000e+00
3.260329091284241976e+00,0.000000000000000000e+00,3.657821378545779680e+02,2.733867776773628560e-03,2.732571876379222709e-03,1.295900394405996342e-06,0.000000000000000000e+00
3.262334091284242010e+00,0.000000000000000000e+00,3.657822267549545927e+02,2.733867112329439655e-03,2.732571348548614061e-03,1.295763780825638646e-06,0.000000000000000000e+00
3.264339091284242045e+00,0.000000000000000000e+00,3.657823156551007742e+02,2.733866447887295988e-03,2.732570820718111665e-03,1.295627169184113744e-06,0.000000000000000000e+00
3.266344091284242079e+00,0.000000000000000000e+00,3.657824045548574645e+02,2.733865783448386280e-03,2.732570292887715087e-03,1.295490560671358720e-06,0.000000000000000000e+00
3.268349091284242114e+00,0.000000000000000000e+00,3.657824934540805657e+02,2.733865119013787794e-03,2.732569765057424327e-03,1.295353956363658951e-06,0.000000000000000000e+00
3.270354091284242148e+00,0.000000000000000000e+00,3.657825823526397926e+02,2.733864454584473708e-03,2.732569237227239385e-03,1.295217357234488652e-06,0.000000000000000000e+00
3.272359091284242183e+00,0.000000000000000000e+00,3.657826712504174793e+02,2.733863790161324397e-03,2.732568709397160261e-03,1.295080764164318455e-06,0.000000000000000000e+00
3.274364091284242217e+00,0.000000000000000000e+00,3.657827601473068739e+02,2.733863125745136530e-03,2.732568181567186956e-03,1.294944177949486809e-06,0.000000000000000000e+00
3.276369091284242252e+00,0.000000000000000000e+00,3.657828490432118542e+02,2.733862461336629586e-03,2.732567653737319469e-03,1.294807599310225192e-06,0.000000000000000000e+00
3.278374091284242287e+00,0.000000000000000000e+00,3.657829379380450519e+02,2.733861796936455819e-03,2.732567125907557799e-03,1.294671028897918249e-06,0.000000000000000000e+00
3.280379091284242321e+00,0.000000000000000000e+00,3.657830268317277955e+02,2.733861132545203736e-03,2.732566598077901948e-03,1.294534467301670192e-06,0.000000000000000000e+00
3.282384091284242356e+00,0.000000000000000000e+00,3.657831157241886899e+02,2.733860468163406329e-03,2.732566070248351915e-03,1.294397915054247382e-06,0.000000000000000000e+00
3.284389091284242390e+00,0.000000000000000000e+00,3.657832046153634451e+02,2.733859803791544984e-03,2.732565542418907700e-03,1.294261372637449995e-06,0.000000000000000000e+00
3.286394091284242425e+00,0.000000000000000000e+00,3.657832935051934555e+02,2.733859139430056418e-03,2.732565014589569304e-03,1.294124840486975896e-06,0.000000000000000000e+00
3.288399091284242459e+00,0.000000000000000000e+00,3.657833823936263116e+02,2.733858475079333546e-03,2.732564486760336725e-03,1.293988318996816319e-06,0.000000000000000000e+00
3.290404091284242494e+00,0.000000000000000000e+00,3.657834712806142079e+02,2.733857810739733288e-03,2.732563958931209964e-03,1.293851808523236289e-06,0.000000000000000000e+00
3.292409091284242528e+00,0.000000000000000000e+00,3.657835601661140004e+02,2.733857146411577434e-03,2.732563431102189022e-03,1.293715309388371538e-06,0.000000000000000000e+00
3.294414091284242563e+00,0.000000000000000000e+00,3.657836490500868081e+02,2.733856482095157418e-03,2.732562903273273898e-03,1.293578821883484936e-06,0.000000000000000000e+00
3.296419091284242597e+00,0.000000000000000000e+00,3.657837379324973313e+02,2.733855817790736484e-03,2.732562375444464592e-03,1.293442346271911400e-06,0.000000000000000000e+00
3.298424091284242632e+00,0.000000000000000000e+00,3.657838268133137944e+02,2.733855153498552723e-03,2.732561847615761104e-03,1.293305882791721401e-06,0.000000000000000000e+00
3.300429091284242666e+00,0.000000000000000000e+00,3.657839156925072643e+02,2.733854489218821675e-03,2.732561319787163434e-03,1.293169431658132033e-06,0.000000000000000000e+00
3.302434091284242701e+00,0.000000000000000000e+00,3.657840045700518772e+02,2.733853824951737194e-03,2.732560791958671582e-03,1.293032993065685800e-06,0.000000000000000000e+00
3.304439091284242735e+00,0.000000000000000000e+00,3.657840934459239293e+02,2.733853160697475790e-03,2.732560264130285549e-03,1.292896567190222931e-06,0.000000000000000000e+00
3.306444091284242770e+00,0.000000000000000000e+00,3.657841823201022748e+02,2.733852496456196188e-03,2.732559736302005333e-03,1.292760154190666077e-06,0.000000000000000000e+00
3.308449091284242805e+00,0.000000000000000000e+00,3.657842711925677008e+02,2.733851832228041505e-03,2.732559208473830936e-03,1.292623754210633909e-06,0.000000000000000000e+00
3.310454091284242839e+00,0.000000000000000000e+00,3.657843600633027563e+02,2.733851168013142277e-03,2.732558680645762357e-03,1.292487367379900344e-06,0.000000000000000000e+00
3.312459091284242874e+00,0.000000000000000000e+00,3.657844489322918093e+02,2.733850503811615165e-03,2.732558152817799596e-03,1.292350993815715284e-06,0.000000000000000000e+00
3.314464091284242908e+00,0.000000000000000000e+00,3.657845377995206491e+02,2.733849839623566855e-03,2.732557624989942653e-03,1.292214633624000410e-06,0.000000000000000000e+00
3.316469091284242943e+00,0.000000000000000000e+00,3.657846266649765425e+02,2.733849175449091888e-03,2.732557097162191528e-03,1.292078286900428517e-06,0.000000000000000000e+00
3.318474091284242977e+00,0.000000000000000000e+00,3.657847155286478369e+02,2.733848511288277435e-03,2.732556569334546222e-03,1.291941953731401201e-06,0.000000000000000000e+00
3.320479091284243012e+00,0.000000000000000000e+00,3.657848043905241298e+02,2.733847847141201558e-03,2.732556041507006733e-03,1.291805634194934431e-06,0.000000000000000000e+00
3.322484091284243046e+00,0.000000000000000000e+00,3.657848932505960420e+02,2.733847183007934514e-03,2.732555513679573063e-03,1.291669328361457092e-06,0.000000000000000000e+00
3.324489091284243081e+00,0.000000000000000000e+00,3.657849821088549902e+02,2.733846518888539620e-03,2.732554985852245211e-03,1.291533036294535405e-06,0.000000000000000000e+00
3.326494091284243115e+00,0.000000000000000000e+00,3.657850709652933574e+02,2.733845854783074555e-03,2.732554458025023177e-03,1.291396758051527690e-06,0.000000000000000000e+00
3.328499091284243150e+00,0.000000000000000000e+00,3.657851598199041518e+02,2.733845190691590928e-03,2.732553930197906961e-03,1.291260493684176012e-06,0.000000000000000000e+00
3.330504091284243184e+00,0.000000000000000000e+00,3.657852486726811776e+02,2.733844526614135576e-03,2.732553402370896563e-03,1.291124243239142146e-06,0.000000000000000000e+00
3.332509091284243219e+00,0.000000000000000000e+00,3.657853375236188072e+02,2.733843862550750566e-03,2.732552874543991983e-03,1.290988006758492713e-06,0.000000000000000000e+00
3.334514091284243253e+00,0.000000000000000000e+00,3.657854263727119815e+02,2.733843198501473195e-03,2.732552346717193222e-03,1.290851784280136673e-06,0.000000000000000000e+00
3.336519091284243288e+00,0.000000000000000000e+00,3.657855152199559825e+02,2.733842534466338590e-03,2.732551818890500278e-03,1.290715575838222371e-06,0.000000000000000000e+00
3.338524091284243323e+00,0.000000000000000000e+00,3.657856040653469449e+02,2.733841870445376677e-03,2.732551291063913153e-03,1.290579381463496678e-06,0.000000000000000000e+00
3.340529091284243357e+00,0.000000000000000000e+00,3.657856929088808897e+02,2.733841206438616077e-03,2.732550763237432279e-03,1.290443201183628350e-06,0.000000000000000000e+00
3.342534091284243392e+00,0.000000000000000000e+00,3.657857817505546336e+02,2.733840542446080643e-03,2.732550235411057224e-03,1.290307035023502791e-06,0.000000000000000000e+00
3.344539091284243426e+00,0.000000000000000000e+00,3.657858705903652208e+02,2.733839878467793361e-03,2.732549707584787987e-03,1.290170883005487177e-06,0.000000000000000000e+00
3.346544091284243461e+00,0.000000000000000000e+00,3.657859594283098659e+02,2.733839214503774179e-03,2.732549179758624568e-03,1.290034745149670376e-06,0.000000000000000000e+00
3.348549091284243495e+00,0.000000000000000000e+00,3.657860482643861815e+02,2.733838550554040878e-03,2.732548651932566967e-03,1.289898621474080638e-06,0.000000000000000000e+00
3.350554091284243530e+00,0.000000000000000000e+00,3.657861370985920644e+02,2.733837886618609939e-03,2.732548124106615184e-03,1.289762511994881892e-06,0.000000000000000000e+00
3.352559091284243564e+00,0.000000000000000000e+00,3.657862259309254682e+02,2.733837222697495673e-03,2.732547596280769219e-03,1.289626416726552050e-06,0.000000000000000000e+00
3.354564091284243599e+00,0.000000000000000000e+00,3.657863147613847445e+02,2.733836558790711090e-03,2.732547068455029073e-03,1.289490335682043514e-06,0.000000000000000000e+00
3.356569091284243633e+00,0.000000000000000000e+00,3.657864035899683586e+02,2.733835894898267466e-03,2.732546540629394744e-03,1.289354268872928874e-06,0.000000000000000000e+00
3.358574091284243668e+00,0.000000000000000000e+00,3.657864924166748324e+02,2.733835231020175643e-03,2.732546012803866234e-03,1.289218216309531978e-06,0.000000000000000000e+00
3.360579091284243702e+00,0.000000000000000000e+00,3.657865812415029723e+02,2.733834567156444729e-03,2.732545484978443542e-03,1.289082178001047792e-06,0.000000000000000000e+00
3.362584091284243737e+00,0.000000000000000000e+00,3.657866700644516982e+02,2.733833903307082529e-03,2.732544957153126668e-03,1.288946153955649973e-06,0.000000000000000000e+00
3.364589091284243771e+00,0.000000000000000000e+00,3.657867588855201006e+02,2.733833239472096416e-03,2.732544429327915612e-03,1.288810144180588064e-06,0.000000000000000000e+00
3.366594091284243806e+00,0.000000000000000000e+00,3.657868477047072133e+02,2.733832575651492462e-03,2.732543901502810374e-03,1.288674148682275586e-06,0.000000000000000000e+00
3.368599091284243841e+00,0.000000000000000000e+00,3.657869365220123541e+02,2.733831911845277171e-03,2.732543373677810954e-03,1.288538167466370508e-06,0.000000000000000000e+00
3.370604091284243875e+00,0.000000000000000000e+00,3.657870253374347271e+02,2.733831248053455315e-03,2.732542845852917353e-03,1.288402200537845972e-06,0.000000000000000000e+00
3.372609091284243910e+00,0.000000000000000000e+00,3.657871141509738209e+02,2.733830584276030796e-03,2.732542318028129569e-03,1.288266247901056787e-06,0.000000000000000000e+00
3.374614091284243944e+00,0.000000000000000000e+00,3.657872029626292374e+02,2.733829920513007519e-03,2.732541790203447604e-03,1.288130309559798295e-06,0.000000000000000000e+00
3.376619091284243979e+00,0.000000000000000000e+00,3.657872917724003514e+02,2.733829256764388951e-03,2.732541262378871457e-03,1.287994385517359736e-06,0.000000000000000000e+00
3.378624091284244013e+00,0.000000000000000000e+00,3.657873805802869356e+02,2.733828593030177695e-03,2.732540734554401128e-03,1.287858475776571684e-06,0.000000000000000000e+00
3.380629091284244048e+00,0.000000000000000000e+00,3.657874693862885920e+02,2.733827929310376353e-03,2.732540206730036617e-03,1.287722580339851146e-06,0.000000000000000000e+00
3.382634091284244082e+00,0.000000000000000000e+00,3.657875581904049795e+02,2.733827265604987095e-03,2.732539678905777925e-03,1.287586699209239896e-06,0.000000000000000000e+00
3.384639091284244117e+00,0.000000000000000000e+00,3.657876469926359846e+02,2.733826601914011653e-03,2.732539151081625050e-03,1.287450832386440682e-06,0.000000000000000000e+00
3.386644091284244151e+00,0.000000000000000000e+00,3.657877357929813229e+02,2.733825938237450896e-03,2.732538623257577994e-03,1.287314979872850472e-06,0.000000000000000000e+00
3.388649091284244186e+00,0.000000000000000000e+00,3.657878245914408808e+02,2.733825274575306559e-03,2.732538095433636755e-03,1.287179141669587562e-06,0.000000000000000000e+00
3.390654091284244220e+00,0.000000000000000000e+00,3.657879133880146583e+02,2.733824610927578641e-03,2.732537567609801335e-03,1.287043317777520796e-06,0.000000000000000000e+00
3.392659091284244255e+00,0.000000000000000000e+00,3.657880021827023711e+02,2.733823947294268877e-03,2.732537039786071733e-03,1.286907508197290742e-06,0.000000000000000000e+00
3.394664091284244289e+00,0.000000000000000000e+00,3.657880909755040193e+02,2.733823283675377268e-03,2.732536511962447949e-03,1.286771712929333624e-06,0.000000000000000000e+00
3.396669091284244324e+00,0.000000000000000000e+00,3.657881797664196029e+02,2.733822620070903812e-03,2.732535984138929983e-03,1.286635931973899526e-06,0.000000000000000000e+00
3.398674091284244358e+00,0.000000000000000000e+00,3.657882685554490649e+02,2.733821956480848945e-03,2.732535456315517836e-03,1.286500165331071035e-06,0.000000000000000000e+00
3.400679091284244393e+00,0.000000000000000000e+00,3.657883573425925192e+02,2.733821292905212232e-03,2.732534928492211506e-03,1.286364413000778059e-06,0.000000000000000000e+00
3.402684091284244428e+00,0.000000000000000000e+00,3.657884461278498520e+02,2.733820629343993672e-03,2.732534400669010995e-03,1.286228674982813710e-06,0.000000000000000000e+00
3.404689091284244462e+00,0.000000000000000000e+00,3.657885349112211202e+02,2.733819965797193267e-03,2.732533872845916301e-03,1.286092951276846798e-06,0.000000000000000000e+00
3.406694091284244497e+00,0.000000000000000000e+00,3.657886236927065511e+02,2.733819302264809716e-03,2.732533345022927426e-03,1.285957241882433478e-06,0.000000000000000000e+00
3.408699091284244531e+00,0.000000000000000000e+00,3.657887124723059742e+02,2.733818638746843450e-03,2.732532817200044369e-03,1.285821546799028048e-06,0.000000000000000000e+00
3.410704091284244566e+00,0.000000000000000000e+00,3.657888012500196169e+02,2.733817975243293171e-03,2.732532289377267130e-03,1.285685866025993118e-06,0.000000000000000000e+00
3.412709091284244600e+00,0.000000000000000000e+00,3.657888900258475360e+02,2.733817311754158444e-03,2.732531761554595710e-03,1.285550199562608284e-06,0.000000000000000000e+00
3.414714091284244635e+00,0.000000000000000000e+00,3.657889787997898452e+02,2.733816648279438401e-03,2.732531233732030107e-03,1.285414547408077760e-06,0.000000000000000000e+00
3.416719091284244669e+00,0.000000000000000000e+00,3.657890675718467151e+02,2.733815984819131743e-03,2.732530705909570323e-03,1.285278909561537572e-06,0.000000000000000000e+00
3.418724091284244704e+00,0.000000000000000000e+00,3.657891563420180887e+02,2.733815321373238467e-03,2.732530178087216356e-03,1.285143286022062337e-06,0.000000000000000000e+00
3.420729091284244738e+00,0.000000000000000000e+00,3.657892451103042504e+02,2.733814657941757275e-03,2.732529650264968642e-03,1.285007676788670978e-06,0.000000000000000000e+00
3.422734091284244773e+00,0.000000000000000000e+00,3.657893338767052569e+02,2.733813994524686864e-03,2.732529122442826745e-03,1.284872081860332233e-06,0.000000000000000000e+00
3.424739091284244807e+00,0.000000000000000000e+00,3.657894226412212788e+02,2.733813331122026801e-03,2.732528594620790667e-03,1.284736501235969100e-06,0.000000000000000000e+00
3.426744091284244842e+00,0.000000000000000000e+00,3.657895114038524866e+02,2.733812667733774918e-03,2.732528066798860407e-03,1.284600934914463495e-06,0.000000000000000000e+00
